School Year,County,Institution ID,BEDS Code,School Name,Affliation,PreK,HalfK,FullK,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,HS
2019-20,WESTCHESTER,800000035509,660407145178,SACRED HEART SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,32,0,18,10,16,18,13,22,20,0,28,18,0,0,0,0,0
2019-20,WESTCHESTER,800000035510,660407147445,MARIA REGINA HIGH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,133,121,124,110,488
2019-20,WESTCHESTER,800000055928,660407229899,LEFFELL SCHOOL-UPPER SCHOOL (THE),JEWISH,0,0,0,0,0,0,0,0,57,0,55,52,66,64,66,73,269
2019-20,WESTCHESTER,800000035486,660407997118,NEW YORK SCHOOL FOR THE DEAF,INDEPENDENT,3,0,6,4,5,8,3,10,11,0,3,10,12,13,17,20,62
2019-20,WESTCHESTER,800000035487,660407998343,MOHAWK COUNTRY DAY SCHOOL,INDEPENDENT,58,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035480,660409145159,OUR LADY OF MT CARMEL SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,0,19,12,14,18,15,20,17,0,16,17,0,0,0,0,0
2019-20,WESTCHESTER,800000034783,660409990027,ELMWOOD COUNTRY DAY SCHOOL,INDEPENDENT,58,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035431,660501145118,SCHOOL OF THE HOLY CHILD,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,16,25,0,29,23,66,73,70,55,264
2019-20,WESTCHESTER,800000055852,660501999283,KEIO ACADEMY OF NEW YORK,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,34,92,96,100,322
2019-20,WESTCHESTER,800000035402,660701145134,STS JOHN & PAUL SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,32,0,30,39,32,43,37,36,27,0,25,36,0,0,0,0,0
2019-20,WESTCHESTER,800000035387,660701227125,WESTCHESTER DAY SCHOOL,JEWISH,44,0,34,22,30,25,34,40,37,0,33,35,0,0,0,0,0
2019-20,WESTCHESTER,800000035388,660701227842,WESTCHESTER HEBREW HIGH SCHOOL,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,27,18,25,19,89
2019-20,WESTCHESTER,800000088363,660701996248,FRENCH-AMERICAN SCHOOL - 2,INDEPENDENT,0,0,0,0,0,0,54,50,58,0,51,66,0,0,0,0,0
2019-20,WESTCHESTER,800000088364,660701996249,FRENCH-AMERICAN SCHOOL - 3,INDEPENDENT,39,0,39,55,42,51,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000089939,660701996325,FRENCH-AMERICAN SCHOOL-1,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,60,58,54,57,229
2019-20,WESTCHESTER,800000064671,660801995963,E F INTERNATIONAL ACADEMY,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,78,127,226,194,625
2019-20,WESTCHESTER,800000035365,660802999880,HAWTHORNE COUNTRY DAY SCHOOL,INDEPENDENT,65,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035196,660900145166,OUR LADY OF VICTORY SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,59,0,27,28,35,27,30,18,19,0,32,25,0,0,0,0,0
2019-20,WESTCHESTER,800000059863,660900625519,WESTCHESTER MUSLIM CENTER,ISLAMIC,6,0,9,6,7,4,2,8,4,0,8,11,6,1,0,2,9
2019-20,WESTCHESTER,800000035168,660900809841,EMMANUEL CHILDREN'S MISSION SCHOOL,CHRISTIAN FUNDAMENTALIST,54,0,90,39,29,21,21,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035176,660900998796,MILESTONE SCHOOL (THE),INDEPENDENT,37,0,41,17,14,14,10,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035123,661100145120,HOLY NAME OF JESUS SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,28,0,5,10,12,6,16,7,8,0,17,13,0,0,0,0,0
2019-20,WESTCHESTER,800000035143,661100145129,IONA PREP SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,199,218,195,200,812
2019-20,WESTCHESTER,800000035145,661100145183,SALESIAN HIGH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,108,131,130,109,478
2019-20,WESTCHESTER,800000035110,661100145450,URSULINE SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,40,0,59,41,154,163,169,148,634
2019-20,WESTCHESTER,800000035093,661100437810,WESTCHESTER AREA SCHOOL,SEVENTH-DAY ADVENTIST,12,0,7,6,9,15,2,9,15,0,8,5,0,0,0,0,0
2019-20,WESTCHESTER,800000090329,661100456337,IONA PREP SCHOOL - LOWER SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,4,0,7,16,11,10,17,13,29,0,41,46,0,0,0,0,0
2019-20,WESTCHESTER,800000035097,661100996715,MOUNT TOM DAY SCHOOL,INDEPENDENT,34,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035099,661100996718,THORNTON DONOVAN SCHOOL,INDEPENDENT,0,0,2,4,6,10,4,7,8,0,7,10,12,15,17,22,66
2019-20,WESTCHESTER,800000035100,661100997871,HALLEN SCHOOL,INDEPENDENT,0,0,0,0,4,8,6,11,25,6,27,18,21,21,42,25,109
2019-20,WESTCHESTER,800000035078,661100998325,HUDSON COUNTRY MONTESSORI SCHOOL,INDEPENDENT,41,0,21,8,4,7,2,5,5,0,5,4,0,0,0,0,0
2019-20,WESTCHESTER,800000034982,661201999826,WESTFIELD DAY SCHOOL (THE),INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,3,4,2,4,3,13
2019-20,WESTCHESTER,800000035058,661301997807,WESTCHESTER EXCEPTIONAL CHLDRN CTR,INDEPENDENT,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035054,661401145100,ST AUGUSTINE SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,39,0,32,23,22,41,48,49,47,0,46,44,0,0,0,0,0
2019-20,WESTCHESTER,800000035052,661401226398,YESHIVA KEHILATH YAKOV,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,33
2019-20,WESTCHESTER,800000035047,661401997756,CLEAR VIEW SCHOOL (THE),INDEPENDENT,2,0,3,3,4,9,4,8,8,0,8,8,11,12,5,30,58
2019-20,WESTCHESTER,800000035029,661401998991,CARDINAL MCCLOSKEY SCHOOL,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,5
2019-20,WESTCHESTER,800000035007,661601145162,OUR LADY OF PERPETUAL HELP SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,18,0,14,10,11,10,10,20,18,0,18,15,0,0,0,0,0
2019-20,WESTCHESTER,800000034973,661800145175,RESURRECTION SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,48,0,30,22,33,14,22,28,18,0,19,19,0,0,0,0,0
2019-20,WESTCHESTER,800000034981,661800997127,RYE COUNTRY DAY SCHOOL,INDEPENDENT,18,0,35,36,36,36,54,56,76,0,80,82,106,110,104,95,415
2019-20,WESTCHESTER,800000034968,661904145111,CORPUS CHRISTI-HOLY ROSARY SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,0,25,26,20,32,17,25,13,0,23,18,0,0,0,0,0
2019-20,WESTCHESTER,800000034129,661905997804,"CEREBRAL PALSY OF WESTCHESTER, INC",INDEPENDENT,37,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034948,662001145128,IMMACULATE HEART OF MARY SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,39,0,17,28,13,16,16,25,18,0,7,19,0,0,0,0,0
2019-20,WESTCHESTER,800000034905,662001999555,ALCOTT SCHOOL,INDEPENDENT,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034887,662101147146,JOHN F KENNEDY CATHOLIC HIGH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,183,151,185,152,671
2019-20,WESTCHESTER,800000034912,662101997144,IVES SCHOOL,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,1,3,24,18,27,35,104
2019-20,WESTCHESTER,800000034859,662200145164,OUR LADY OF SORROWS SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,16,15,27,16,26,22,27,0,21,31,0,0,0,0,0
2019-20,WESTCHESTER,800000034860,662200145185,ARCHBISHOP STEPINAC HIGH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,213,198,180,183,774
2019-20,WESTCHESTER,800000034862,662200217210,LEFFELL SCHOOL (THE),JEWISH,0,0,45,47,45,54,60,57,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000076295,662200226120,WESTCHESTER TORAH ACADEMY,JEWISH,18,0,23,34,11,14,20,17,14,0,12,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034808,662200858400,RIDGEWAY NRSY SCHOOL & KNDG,BAPTIST,74,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000077966,662200996141,FUSION ACADEMY WESTCHESTER,INDEPENDENT,0,0,0,0,0,0,0,0,6,0,2,5,1,7,13,16,37
2019-20,WESTCHESTER,800000088143,662200996242,WINDWARD SCHOOL (THE) - MS CAMPUS,INDEPENDENT,0,0,0,0,0,0,0,94,103,0,99,80,12,0,0,0,12
2019-20,WESTCHESTER,800000090481,662200996417,JOHN A COLEMAN SCHOOL,INDEPENDENT,42,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034788,662200996541,WINDWARD SCHOOL (THE),INDEPENDENT,0,0,0,7,41,72,88,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034791,662200998528,GERMAN INTERNATIONAL SCHOOL NY,INDEPENDENT,18,0,40,36,35,35,44,29,26,0,35,16,26,20,19,17,82
2019-20,WESTCHESTER,800000034776,662200999517,KODOMONO KUNI,INDEPENDENT,35,0,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034669,662300145093,ST ANN SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,0,8,8,18,14,15,15,8,0,16,16,0,0,0,0,0
2019-20,WESTCHESTER,800000034670,662300145095,ANNUNCIATION SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,0,42,44,39,39,42,48,44,0,54,27,0,0,0,0,0
2019-20,WESTCHESTER,800000034671,662300145096,ST ANTHONY SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,38,0,18,20,17,18,15,12,20,0,10,15,0,0,0,0,0
2019-20,WESTCHESTER,800000034676,662300145113,ST EUGENE SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,60,0,18,16,12,14,16,11,12,0,13,20,0,0,0,0,0
2019-20,WESTCHESTER,800000034654,662300145131,ST JOHN THE BAPTIST SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,0,28,26,31,31,33,31,34,0,30,29,0,0,0,0,0
2019-20,WESTCHESTER,800000034663,662300145170,ST PAUL THE APOSTLE,ROMAN CATHOLIC - ARCHDIOCESE OF NY,13,0,9,17,20,14,13,7,15,0,25,23,0,0,0,0,0
2019-20,WESTCHESTER,800000034651,662300145172,ST PETER SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,40,0,23,15,16,22,12,20,16,0,14,14,0,0,0,0,0
2019-20,WESTCHESTER,800000055794,662300145179,SACRED HEART ELEMENTARY SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,52,0,29,25,29,24,21,25,26,0,25,27,0,0,0,0,0
2019-20,WESTCHESTER,800000034652,662300145180,SACRED HEART HIGH SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,64,65,70,53,252
2019-20,WESTCHESTER,800000034631,662300229082,STEIN YESHIVA OF LINCOLN PARK,JEWISH,6,0,6,3,0,1,4,2,3,0,4,3,0,0,0,0,0
2019-20,WESTCHESTER,800000034661,662300315793,ST MARK'S LUTHERAN SCHOOL,LUTHERAN,15,0,12,7,7,9,7,8,4,0,8,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034649,662300449883,OAKVIEW PREP SCHOOL,SEVENTH-DAY ADVENTIST,30,0,26,17,25,24,17,21,25,0,26,25,0,0,0,0,0
2019-20,WESTCHESTER,800000034617,662300516461,CAROL AND FRANK BIONDI EDUCATIONAL,EPISCOPAL,151,0,1,4,9,5,13,25,21,0,19,29,24,30,44,65,163
2019-20,WESTCHESTER,800000035193,662300625497,ANDALUSIA SCHOOL,ISLAMIC,21,0,26,14,21,19,22,23,16,0,26,26,30,24,23,16,93
2019-20,WESTCHESTER,800000089795,662300806314,HUDSON VIEW CHRISTIAN ACADEMY,CHRISTIAN FUNDAMENTALIST,6,0,4,5,6,8,2,7,4,0,3,2,1,1,0,2,4
2019-20,WESTCHESTER,800000058281,662300995058,JOHN A COLEMAN SCHOOL,INDEPENDENT,6,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034585,662300997779,WESTCHESTER SCHOOL FOR SPEC CHLDRN,INDEPENDENT,24,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034587,662300998304,SARAH LAWRENCE EARLY CHLDHD CTR,INDEPENDENT,36,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000034584,662401145110,ST COLUMBANUS SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,0,16,10,16,19,17,16,13,0,11,17,0,0,0,0,0
2019-20,WESTCHESTER,800000034571,662401147143,ST ELIZABETH ANN SETON SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,0,9,7,7,16,15,12,8,0,12,20,0,0,0,0,0
2019-20,WESTCHESTER,800000090472,662401996415,SHRUB OAK INTERNATIONAL SCHOOL,INDEPENDENT,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
2019-20,WESTCHESTER,800000034568,662402145169,ST PATRICK SCHOOL,ROMAN CATHOLIC - ARCHDIOCESE OF NY,22,0,9,9,5,12,16,7,14,0,21,17,0,0,0,0,0
2019-20,WESTCHESTER,800000089602,662402226291,TALMUD TORAH BETH YECHIEL,JEWISH,0,0,8,14,18,10,19,13,17,0,8,17,8,0,0,0,8
2019-20,WESTCHESTER,800000089603,662402226292,BETH MIRIAM LEAH,JEWISH,0,0,35,10,8,12,8,6,7,0,6,4,0,0,0,0,0
2019-20,WESTCHESTER,800000035718,662402228667,YESHIVA FARM SETTLEMENT,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,25,69
2019-20,WESTCHESTER,800000034556,662402997931,OUR MONTESSORI SCHOOL,INDEPENDENT,19,0,3,3,6,7,4,3,0,0,0,0,0,0,0,0,0
2019-20,WESTCHESTER,800000035698,662402999170,SOUNDVIEW PREP SCHOOL,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,1,0,12,14,5,15,46
2019-20,WESTCHESTER,800000034557,662402999178,SEED DAY CARE CENTER (THE),INDEPENDENT,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,total,73021
